name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Llar d'Infants Ratolinet,llar-dinfants-ratolinet-barcelona,guarderia,privado,"Carrer de Alcolea, 15-17",08014,,barcelona,Barcelona,934311848,elratolinet@gmail.com,https://elratolinet.com/,0,36,,,"Llar d'Infants Ratolinet es una escuela infantil privada autorizada (código 08052372), situada en el barrio de Sants, Barcelona. Atiende a niños de 0 a 3 años con un enfoque de espacios multifuncionales para la exploración y el juego, patio exterior natural y cocina propia. Cuenta con perfil activo en Instagram (@elratolinetescola).",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants El Sol,llar-dinfants-el-sol-les-corts-barcelona,guarderia,privado,"Carrer de Numància, 91-93, local 5",08029,,barcelona,Barcelona,933228154,a8051756@xtec.cat,,0,36,,ingles,"Llar d'Infants El Sol es una escuela infantil privada autorizada por el Departament d'Educació, situada en el distrito de Les Corts, Barcelona, con más de 25 años de trayectoria educativa. Su programa incluye inmersión en inglés y un enfoque de aprendizaje a través del juego. Mantiene presencia activa como 'Llar d'Infants Bilingüe El Sol' en redes sociales.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Splait,llar-dinfants-splait-barcelona,guarderia,privado,"Carrer de Agustí Milà, 61",08030,,barcelona,Barcelona,933450244,escolainfantilsplait@hotmail.com,https://www.escolainfantilsplait.com/,0,36,,,"Llar d'Infants Splait es una escuela catalana, laica y privada, reconocida por el Departament d'Educació de la Generalitat de Catalunya desde 1977, situada en el barrio de Sant Andreu de Palomar, Barcelona. Su enfoque educativo da un papel destacado a la naturaleza, la curiosidad y la experimentación de los niños. El centro es accesible para personas con discapacidad física.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Teddy,llar-dinfants-teddy-barcelona,guarderia,privado,"Carrer de Dos de Maig, 222",08013,,barcelona,Barcelona,932457271,a8050892@xtec.cat,https://escolateddy.com/,0,36,,comedor;horario-ampliado;ingles,"Llar d'Infants Teddy es una escuela infantil privada en el distrito de Sant Martí, Barcelona, que atiende a niños de 0 a 3 años. Ofrece horario ampliado de 8:00 a 18:00 durante los 12 meses del año, cocina propia con menús elaborados en el centro, y actividades en catalán, castellano e inglés. Dispone de un patio exterior de 300 m².",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Bon-Sol,llar-dinfants-bon-sol-barcelona,guarderia,privado,"Carrer de Londres, 96-98",08036,,barcelona,Barcelona,934305594,bonsol@bonsol.cat,http://www.bonsol.cat,4,36,,comedor,"Llar d'Infants Bon-Sol es una escuela infantil privada en funcionamiento desde 1980, situada en el barrio de l'Esquerra de l'Eixample, Barcelona, tras un traslado a Carrer de Londres 96-98 en el curso 2010-2011. Atiende a niños de 4 meses a 3 años en tres niveles, con comedor propio y clases voluntarias de natación a partir de los 20 meses.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Tic-Tac Gran Via,llar-dinfants-tic-tac-gran-via-barcelona,guarderia,privado,"Gran Via de les Corts Catalanes, 499",08015,,barcelona,Barcelona,934536085,,http://www.escolainfantil-tic-tac.com,0,36,,ingles,"Llar d'Infants Tic-Tac Gran Via es una escuela infantil privada en el distrito de Eixample, Barcelona, que atiende el primer ciclo de infantil (0-3 años). Combina catalán como lengua vehicular, castellano e inglés, y ofrece comunicación diaria con las familias a través de una aplicación.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Quitxalla,llar-dinfants-quitxalla-barcelona,guarderia,privado,"Passeig de Valldaura, 204",08031,,barcelona,Barcelona,933502890,a8049877@xtec.cat,https://www.cegrey.org/llar-d-infants-quitxalla/,0,36,,,"Llar d'Infants Quitxalla es una escuela infantil privada situada en el Passeig de Valldaura, en el distrito de Nou Barris (Barcelona). Forma parte del Centre Escolar Grey y atiende a familias de la zona desde hace más de treinta años. Está autorizada por el Departament d'Educació para el primer ciclo de educación infantil (0 a 3 años).",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Donald,llar-dinfants-donald-barcelona,guarderia,privado,"Carrer de Acàcies, 9-11",08027,,barcelona,Barcelona,933401476,a8048782@xtec.cat,http://escolabressoldonald.cat/,0,36,,,"Llar d'Infants Donald (también conocida como Donald *Acàcies) es una escuela infantil privada situada en el distrito de Sant Andreu, en el barrio de El Congrés i els Indians, Barcelona. Es un centro autorizado por el Departament d'Ensenyament de la Generalitat de Catalunya para el primer ciclo de educación infantil (0 a 3 años).",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants L'Airet,llar-dinfants-lairet-oblit-barcelona,guarderia,privado,"Carrer de Oblit, 52",08026,,barcelona,Barcelona,931195902,escolabressolairet@gmail.com,,0,36,,,"Llar d'Infants L'Airet *Oblit es una escuela infantil privada situada en Carrer de Oblit, 52, en el distrito de Horta-Guinardó (barrio El Guinardó), Barcelona. Atiende el primer ciclo de educación infantil (0 a 3 años). No debe confundirse con otro centro de nombre similar situado en el distrito de Nou Barris, con dirección y código de centro distintos.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Mainada,llar-dinfants-mainada-barcelona,guarderia,privado,"Carrer de Comte Salvatierra, 8",08006,,barcelona,Barcelona,932374473,info@mainadaei.com,https://mainadaei.es/,0,36,,horario-ampliado,"Llar d'Infants Mainada es una escuela infantil privada situada en el Carrer del Comte de Salvatierra, 8, en el distrito de Sarrià-Sant Gervasi (barrio Sant Gervasi-Galvany), Barcelona. Según su web oficial, atiende de lunes a viernes de 7:45 a 18:30 y cuenta con más de diez años de trayectoria en el barrio.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants La Lluna,llar-dinfants-la-lluna-barcelona,guarderia,privado,"Carrer de Borgonya, 6-8",08031,,barcelona,Barcelona,933536191,eilalluna@gmail.com,https://lalluna.net/,0,36,,comedor,"Llar d'Infants La Lluna es una escuela infantil privada en Carrer de Borgonya, 6-8, distrito de Nou Barris (barrio la Guineueta), Barcelona. Según su web oficial, cuenta con cocina propia y grupos reducidos, y lleva más de cuarenta años atendiendo a familias del barrio. Está reconocida por el Departament d'Educació para el primer ciclo de educación infantil.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Tabalet,llar-dinfants-tabalet-barcelona,guarderia,privado,"Carrer de Providència, 119",08024,,barcelona,Barcelona,932196941,escolatabalet@yahoo.es,http://tabalet119.blogspot.com/,0,36,,comedor,"Llar d'Infants Tabalet es una escuela infantil privada situada en Carrer de Providència, 119, en el distrito de Gràcia (barrio El Camp d'en Grassot i Gràcia Nova), Barcelona. Cuenta con servicio de comedor de mediodía y está autorizada por el Departament d'Ensenyament (DOG núm. 1615) para el primer ciclo de educación infantil (0 a 3 años).",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Molina Blau,llar-dinfants-molina-blau-barcelona,guarderia,privado,"Passeig de Valldaura, 166",08042,,barcelona,Barcelona,934275542,molinablau@gmail.com,https://centresmolina.com/es/,0,36,,,"Llar d'Infants Molina Blau es una escuela infantil privada, subvencionada por la Generalitat de Catalunya, situada en el Passeig de Valldaura, 166, en el distrito de Nou Barris (barrio la Guineueta), Barcelona. Forma parte de la red de Centres Molina y atiende el primer ciclo de educación infantil (0 a 3 años) desde hace varias décadas en el barrio.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Bressol La Pau,escola-bressol-la-pau-barcelona,guarderia,privado,"Gran Via de les Corts Catalanes, 262",08004,,barcelona,Barcelona,933254850,llarlapau@hotmail.com,https://escolabressollapau.cat/,0,36,,,"Escola Bressol La Pau es una escuela infantil privada situada en Gran Via de les Corts Catalanes, 262, en el distrito de Sants-Montjuïc (barrio la Font de la Guatlla), Barcelona. Según su web oficial, atiende de lunes a viernes de 8:00 a 18:00 desde 1989. Es un centro distinto de la Escola Bressol Municipal Pau, situada en Carrer de Muntadas, en el mismo distrito.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Xiulet,llar-dinfants-xiulet-barcelona,guarderia,privado,"Carrer de Entença, 100-106",08015,,barcelona,Barcelona,934234448,escolaxiulet@hotmail.com,http://www.xiulet.es,0,36,,,"Llar d'Infants Xiulet es una escuela infantil privada situada en Carrer de Entença, 100, en el distrito de Eixample (barrio la Nova Esquerra de l'Eixample), Barcelona. Cuenta con web propia activa y atiende el primer ciclo de educación infantil (0 a 3 años).",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Apolo 10,llar-dinfants-apolo-10-barcelona,guarderia,privado,"Avinguda de Paral·lel, 110",08015,,barcelona,Barcelona,933290668,apolo10@xtec.cat,https://www.apolo10.net/,3,36,,comedor,"Llar d'Infants Apolo 10 es una escuela infantil privada situada en Avinguda del Paral·lel, 110, en el distrito de Eixample (barrio Sant Antoni), Barcelona. Fundada en 1976 y autorizada por el Departament d'Educació de la Generalitat de Catalunya, atiende de 3 meses a 3 años y cuenta con cocina propia según su web oficial.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Peggy,llar-dinfants-peggy-barcelona,guarderia,privado,"Carrer de Marc Aureli, 18-20",08006,,barcelona,Barcelona,932011350,,https://www.escolapeggy.com/,0,36,,comedor;ingles,"Llar d'Infants Peggy (Escola Infantil Peggy) es una escuela infantil privada situada en Carrer de Marc Aureli, 18-20, en el distrito de Sarrià-Sant Gervasi, Barcelona. Según su web oficial, abre de lunes a viernes de 7:45 a 18:00, ofrece servicio de comedor y actividades en inglés, catalán y castellano, para niños de 0 a 3 años.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Sol Solet,llar-dinfants-sol-solet-barcelona,guarderia,privado,"Gran Via de les Corts Catalanes, 741",08009,,barcelona,Barcelona,932650382,a8051768@xtec.cat,https://www.escolabressol-solsolet.org/,0,36,,comedor,"Llar d'Infants Sol Solet es una escuela bressol privada, constituida como cooperativa sin ánimo de lucro desde 1981, situada en Gran Via de les Corts Catalanes, 741, en el distrito de Eixample (barrio Fort Pienc), Barcelona. Según su web oficial, abre de 7:30 a 17:00, ofrece menú ecológico y basa su proyecto educativo en el juego libre y metodologías como Pikler y Reggio Emilia.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants El Cigronet,llar-dinfants-el-cigronet-barcelona,guarderia,privado,"Carrer de Muntaner, 43",08011,l'Antiga Esquerra de l'Eixample,barcelona,Barcelona,933234606,elcigronet1982@gmail.com,,4,36,,ingles,"Llar d'Infants El Cigronet es un centro privado situado en Carrer de Muntaner, 43, en el barrio de l'Antiga Esquerra de l'Eixample de Barcelona. Atiende a niños de 4 meses a 3 años y opera desde 1982. Según directorios educativos, ofrece una primera introducción al inglés. No dispone de web oficial propia conocida; el contacto se realiza por teléfono o correo electrónico.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Milton,llar-dinfants-milton-barcelona,guarderia,privado,"Carrer de Bailèn, 212-214",08037,Camp d'en Grassot i Gràcia Nova,barcelona,Barcelona,932071670,llardinfantsmilton@gmail.com,http://www.llardinfantsmilton.cat/,4,36,,comedor;horario-ampliado;verano-campamentos;patio-exterior,"Llar d'Infants Milton, en Carrer de Bailèn, 212-214 (Gràcia, Barcelona), es un centro privado en funcionamiento desde 1973 que atiende a niños de 4 meses a 3 años, con un espacio específico para lactantes. Según su web oficial, ofrece servicio de comedor con menús adaptados, horario ampliado de 7:30 a 18:00 h, patio exterior y casals de verano e invierno. Cuenta con más de 50 años de trayectoria en el barrio.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants I-Beth,llar-dinfants-i-beth-barcelona,guarderia,privado,"Carrer de Aragó, 47 baixos",08015,la Nova Esquerra de l'Eixample,barcelona,Barcelona,932267260,info@ibeth.cat,https://www.ibeth.cat/,4,36,,cocina-propia;patio-exterior,"Llar d'Infants I-Beth, situada en Carrer de Aragó, 47 (la Nova Esquerra de l'Eixample, Barcelona), es un centro privado homologado por la Generalitat que funciona desde 1983. Atiende a niños de 4 meses a 3 años en un ambiente familiar. Según su web oficial, dispone de cocina propia con menús variados y equilibrados, y un patio exterior de unos 300 m². El calendario escolar se inicia el segundo día hábil de septiembre y finaliza a finales de julio.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Olorien Les Corts,llar-dinfants-olorien-les-corts-barcelona,guarderia,privado,"Avinguda de Madrid, 144, entresòl, escala A",08028,la Maternitat i Sant Ramon,barcelona,Barcelona,936324656,,https://olorien.es/,4,36,,patio-exterior;horario-ampliado,"Llar d'Infants Olorien Les Corts, en Avinguda de Madrid, 144, pertenece a la red Olorien de centros de educación infantil en Barcelona. Atiende a niños de 4 meses a 3 años, organizados en grupos por edad, con horario de 8:00 a 18:00 h de lunes a viernes. Dispone de parque infantil propio con zonas de arena y huerto urbano.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Àgora,llar-dinfants-agora-barcelona,guarderia,privado,"Carrer de Entença, 59, esc. dreta",08015,la Nova Esquerra de l'Eixample,barcelona,Barcelona,934238476,info@agorallarinfants.org,https://www.agorallarinfants.org/,4,36,,cocina-propia;horario-ampliado,"Llar d'Infants Àgora, en Carrer de Entença, 59 (la Nova Esquerra de l'Eixample, Barcelona), es un centro privado subvencionado inaugurado en 1986, accesible para personas con discapacidad física. Atiende a niños de 4 meses a 3 años. Según su web oficial, dispone de cocina propia y horario de 8:00 a 17:30 h. Se define como un espacio respetuoso con la infancia, centrado en el descubrimiento del entorno.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
